Command: /home/jay/Desktop/graduation_project/i2c/./simv -l sim.log
Chronologic VCS simulator copyright 1991-2018
Contains Synopsys proprietary information.
Compiler version O-2018.09-SP2_Full64; Runtime version O-2018.09-SP2_Full64;  Jan 23 11:39 2026
*Verdi* Loading libsscore_vcs201809.so
FSDB Dumper for VCS, Release Verdi_O-2018.09-SP2, Linux x86_64/64bit, 02/21/2019
(C) 1996 - 2019 by Synopsys, Inc.
*Verdi* FSDB WARNING: The FSDB file already exists. Overwriting the FSDB file may crash the programs that are using this file.
*Verdi* : Create FSDB file '/home/jay/Desktop/graduation_project/i2c/i2c_eeprom_test.fsdb'
*Verdi* : Begin traversing the scopes, layer (0).
*Verdi* : Enable +all dumping.
*Verdi* : End of traversing.
Time=0 | CMD_VALID=0 | CMD_RW=0 | BUSY=0 | DONE=0 | ADDR=0x000 | WR_DATA=0x00 | RD_DATA=0x00 | SDA=1 | SCL=1
Time=431235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=432235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=433235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=434235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=435235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=436235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=437235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=438235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=439235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=440235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=441235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=442235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=443235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=444235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=445235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=446235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=447235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=448235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=449235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=450235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=451235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=452235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=453235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=454235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=455235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=456235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=457235000 | CMD_VALID=0 | CMD_RW=1 | BUSY=0 | DONE=1 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Multi-byte read completed at time 457245000
Read data: [0]=0x00, [1]=0xff, [2]=0xff, [3]=0xff
ERROR: Data mismatch!
Time=457245000 | CMD_VALID=0 | CMD_RW=1 | BUSY=0 | DONE=0 | ADDR=0x010 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1

--- Test 5: Write 8 bytes (0x01-0x08) to address 0x100 ---
Time=458245000 | CMD_VALID=1 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=458255000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=459245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=460245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=461245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=462245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=463245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=464245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=465245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=466245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=467245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=468245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=469245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=470245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=471245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=472245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=473245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=474245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=475245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=476245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=476345000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=477245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=478245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=480245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=481245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=482245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=483245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=484245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=485245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=486245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=487245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=488245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=489245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=490245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=491245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=492245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=493245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=494245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=495245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=495345000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=496245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=497245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=501245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=502245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=503245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=504245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=505245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=506245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=507245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=508245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=509245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=510245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=511245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=512245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=513245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=514245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=515245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=516245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=516345000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=517245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=518245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=x | SCL=0
eeprm---memory[100]=1
Time=518345000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=521245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=522245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=523245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=524245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=525245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=526245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=527245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=528245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=529245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=530245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=531245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=532245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=533245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=534245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=535245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=536245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=537245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=538245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=539245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=543245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=544245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=545245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=546245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=547245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=548245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=549245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=550245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=551245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=552245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=553245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=554245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=555245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=556245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=557245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=558245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=559245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=560245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=563245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=564245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=565245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=566245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=567245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=568245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=569245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=570245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=571245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=572245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=573245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=574245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=575245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=576245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=577245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=578245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=579245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=580245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=581245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=585245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=586245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=587245000 | CMD_VALID=0 | CMD_RW=0 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
